region,date,nominal_house_price,real_house_price,fair_value_real,fair_value_nominal,fair_value_gap_log,fair_value_gap_lower_90,fair_value_gap_upper_90,mortgage_rate_lag3,financial_stress_excess_lag3,transaction_growth,earnings_growth_12m_lag1,price_growth
Scotland,2018-06-01,144308.0,135442.1965973535,133399.04930180262,142131.11194492163,0.015199949142466807,-0.12364717839099323,0.15404707667592685,2.3,0.0,-0.0263157894736841,-0.0149160703077663,0.0089724157318027
Scotland,2018-07-01,146056.0,137082.80529300566,133591.324812893,142335.97346630495,0.02579983647912698,-0.11304729105433306,0.16464696401258702,2.3,0.0,0.0011148272017837,-0.0149160703077663,0.0120402055126866
Scotland,2018-08-01,146404.0,136506.2647887324,132968.9798544435,142610.23519132158,0.02625464261866206,-0.11259248491479798,0.1651017701521221,2.3,0.0,0.108786610878661,-0.0158696849541286,-0.004214651978156
Scotland,2018-09-01,145738.0,135757.81801125704,132681.80202074704,142435.8519175391,0.022918752706296175,-0.11592837482716387,0.16176588023975622,2.3,0.0,-0.1054247697031729,-0.0166540665787421,-0.005497961061101
Scotland,2018-10-01,145816.0,135703.17525773196,132608.7289166331,142490.9504068958,0.023067061147033385,-0.11578006638642666,0.16191418868049343,2.3,0.0,0.0266075388026607,-0.0147371557399682,-0.0004025827328284
Scotland,2018-11-01,143919.0,133562.21214953272,132619.0907533067,142902.7463303506,0.007086338015488636,-0.1317607895179714,0.14593346554894868,2.3,0.0,0.1556818181818182,-0.0147149800590018,-0.0159025877633052
Scotland,2018-12-01,142681.0,132289.66666666666,132583.46900520875,142997.88046785354,-0.002218439090032831,-0.14106556662349287,0.1366286884434272,2.55,0.0,-0.0862275449101795,-0.0137057818126634,-0.0095734151484148
Scotland,2019-01-01,144124.0,134633.2380056444,133833.47637900957,143267.86041378367,0.005958012294289716,-0.13288911523917032,0.14480513982774976,2.55,0.0,0.1141924959216966,0.0064637119374273,0.0175603630925369
Scotland,2019-02-01,141355.0,131428.3848314607,133272.53802212578,143338.4396854283,-0.013934088396101885,-0.15278121592956193,0.12491303913735816,2.55,0.0,0.0091743119266054,0.009204870513533,-0.0240922246207286
Scotland,2019-03-01,143985.0,133623.46261682242,133244.9497166048,143577.13614981587,0.0028367025586035766,-0.13601042497485646,0.14168383009206362,2.55,0.0,0.2547864506627393,0.0092908571956786,0.0165637628466921
Scotland,2019-04-01,145110.0,133916.57063197027,133011.07934299493,144128.82313500758,0.006784570743430862,-0.13206255679002918,0.1456316982768909,2.55,0.0,0.0607661822985468,0.0083646795428078,0.0021911347536125
Scotland,2019-05-01,145709.0,134095.49304911954,132971.74977085678,144487.9335375171,0.008415482920185013,-0.13043164461327503,0.14726261045364505,2.55,0.0,0.1805054151624547,0.0065617970391111,0.0013351820158575
Scotland,2019-06-01,146925.0,135214.5736793327,133536.32340108862,145101.40276915874,0.012489425052555347,-0.1263577024809047,0.1513365525860154,2.55,0.0,-0.1127679403541472,0.0075725487649331,0.008310770443451
Scotland,2019-07-01,148942.0,137070.81186283595,133901.2359137226,145497.91898379324,0.023395184426092897,-0.11545194310736714,0.16224231195955294,2.55,0.0,0.0055679287305121,0.0075725487649331,0.0136347159197587
Scotland,2019-08-01,148383.0,135926.4935424354,133663.0847642755,145912.1690679503,0.016791909956184625,-0.12205521757727542,0.15563903748964467,2.55,0.0,-0.030188679245283,0.0075725487649331,-0.0083834162446692
Scotland,2019-09-01,149037.0,136399.76129032258,133756.24522450776,146148.56603080657,0.019570917383516573,-0.11927621014994347,0.1584180449169766,2.55,0.0,0.0228832951945079,0.0095606840388389,0.0034757443760398
Scotland,2019-10-01,148150.0,135838.36565096953,134384.12493007715,146563.95498416267,0.010763388030980536,-0.1280837395024795,0.14961051556444058,2.55,0.0,0.0237580993520518,0.0095772839851808,-0.0041243042731249
Scotland,2019-11-01,146779.0,134333.22304147464,134505.5076082681,146967.2464803332,-0.0012816947168428072,-0.14012882225030285,0.13756543281661723,2.55,0.0,0.0029498525073745,0.0123905122342948,-0.0111422388167259
Scotland,2019-12-01,144623.0,132360.03594470047,134758.6118921107,147243.8005064855,-0.017959363271401685,-0.15680649080486173,0.12088776426205836,2.55,0.0,0.0747051114023591,0.0133655664766825,-0.0147976976259585
Scotland,2020-01-01,147731.0,135579.37430683916,135521.91317121946,147668.38877266814,0.0004239089899922277,-0.1384232185434678,0.13927103652345227,2.55,0.0,0.0322108345534406,0.0225767170325019,0.0240315024340809
Scotland,2020-02-01,143944.0,131617.3038674033,134763.9015910166,147385.2941871541,-0.023625871662414255,-0.1624729991958743,0.11522125587104579,2.55,0.0,0.0763636363636364,0.0177524843962413,-0.0296587584536442
Scotland,2020-03-01,144948.0,132535.32596685085,135206.09094542035,147868.89704604883,-0.01995099300309988,-0.15879812053655992,0.11889613453036016,2.55,0.0,-0.2582159624413145,0.0187733948263719,0.0069507223609246
Scotland,2020-04-01,146059.0,133674.2737327189,136492.53472312877,149138.36875588592,-0.02086387471867468,-0.15971100225213472,0.11798325281478536,2.55,0.0,-0.6587795765877957,0.0206812101724891,0.0085568267752673
Scotland,2020-05-01,147150.0,134672.76497695854,136749.11697354156,149418.7229771325,-0.01530011129927722,-0.15414723883273726,0.12354701623418282,2.55,0.0,-0.6554536187563711,0.027350651285688,0.0074418250123926
Scotland,2020-06-01,149474.0,136673.74033149172,136473.54480296216,149255.05504130604,0.0014658433399947768,-0.13738128419346526,0.14031297087345482,2.55,0.0,-0.5703781512605042,0.0302150118375998,0.0147487554638345
Scotland,2020-07-01,148755.0,135392.95600366636,135903.80108234173,149316.2608064802,-0.0037659549484772015,-0.14261308248193724,0.13508117258498284,1.9,0.0,-0.4130675526024363,0.0292663792300145,-0.0094152926956283
Scotland,2020-08-01,148875.0,136126.0359116022,136611.41724114015,149405.84000390556,-0.0035593339775132904,-0.14240646151097333,0.13528779355594675,1.9,0.0,-0.3326848249027238,0.0245493014150284,0.0053998557084558
Scotland,2020-09-01,154532.0,140651.03208065996,135955.9596198929,149373.56691369903,0.03395086587600282,-0.10489626165745722,0.17279799340946286,1.9,0.0,0.1912751677852349,0.0340359175953066,0.0327006816179142
Scotland,2020-10-01,156874.0,142782.6599450046,135979.14205573717,149399.03724351386,0.0488221068389727,-0.09002502069448734,0.18766923437243274,1.9,0.0,0.3670886075949366,0.030246517178226,0.0150417407311707
Scotland,2020-11-01,157849.0,143933.93663911844,136662.72326200228,149874.82943838922,0.051838404534375826,-0.08700872299908421,0.19068553206783587,1.9,0.0,0.2254901960784314,0.0283474452571601,0.0080308073920178
Scotland,2020-12-01,156254.0,142088.11538461538,136404.76014859183,150004.02626612518,0.04082075277864661,-0.09802637475481343,0.17966788031210665,1.9,0.0,0.3597560975609757,0.0321386136285071,-0.0129070249387002
Scotland,2021-01-01,157866.0,143817.3743119266,136918.44779190276,150293.16021467675,0.04915878375008198,-0.08968834378337806,0.18800591128354202,1.9,0.0,0.1092198581560284,0.0429248915731019,0.0120968647126211
Scotland,2021-02-01,155612.0,141634.02016498626,136860.47437829117,150367.34898964316,0.03428443612969012,-0.10456269140376992,0.17313156366315016,1.9,0.0,0.2280405405405405,0.0419495608073809,-0.0152978529364222
Scotland,2021-03-01,160963.0,146102.61334552104,136754.68986234223,150664.28067412126,0.06612047010364286,-0.07272665742981718,0.2049675976371029,1.9,0.0,0.9414556962025316,0.0448429285399525,0.0310627981665483
Scotland,2021-04-01,154719.0,139542.20435967302,136349.90515500118,151179.50209028833,0.023142682026264794,-0.11570444550719525,0.16198980955972483,1.9,0.0,1.613138686131387,0.0419777285530968,-0.0459421102538364
Scotland,2021-05-01,161935.0,145127.66696750902,135809.6407295644,151537.8468563518,0.06635961216396602,-0.07248751536949402,0.20520673969742606,1.9,0.0,1.5680473372781063,0.0343996199798615,0.0392467211682294
Scotland,2021-06-01,165261.0,147443.102425876,135320.73651088137,151673.69560585194,0.08579456846284117,-0.05305255907061887,0.2246416959963012,1.9,0.0,1.7457212713936432,0.0278646043301691,0.0158285382090994
Scotland,2021-07-01,168799.0,150599.64690026952,135561.1088831209,151943.1159989059,0.10520244402080436,-0.033644683512655676,0.2440495715542644,1.9,0.0,1.0679245283018868,0.0241901482813009,0.0211826156479215
Scotland,2021-08-01,170669.0,151181.37109723463,134641.17529987387,151996.73465373472,0.115866970078633,-0.022980157454827038,0.25471409761209307,1.9,0.0,0.4562682215743441,0.0289055725367395,0.0038552783826322
Scotland,2021-09-01,170829.0,150919.21441281136,134272.88077613636,151986.6243629177,0.11687053680719828,-0.021976590726261763,0.25571766434065835,1.9,0.0,-0.0976525821596244,0.0168810303631474,-0.0017355593653398
Scotland,2021-10-01,170955.0,149435.136443662,132901.86484423513,152040.80409169293,0.1172514311835755,-0.021595696349884536,0.2560985587170356,1.9,0.0,-0.191358024691358,0.0188362119514156,-0.0098822610207278
Scotland,2021-11-01,172873.0,149923.92052401745,132515.3420030622,152799.66424320868,0.12342954149641017,-0.015417586037049874,0.26227666902987024,1.9,0.0,-0.2239999999999999,0.0080738575998162,0.0032655401821646
Scotland,2021-12-01,169213.0,145984.80364900085,132932.69973678468,154084.12628100623,0.09365954855999448,-0.045187578973465564,0.23250667609345452,1.9,0.0,-0.1910313901345292,-0.0016833228341746,-0.0266254372267749
Scotland,2022-01-01,173589.0,150020.78067885118,134276.96439200826,155371.83493093404,0.11086925705688522,-0.027977870476574823,0.24971638459034526,1.9,0.0,-0.0601023017902813,-0.0445919211162634,0.0272712906645065
Scotland,2022-02-01,170905.0,146553.25129533678,133641.455678264,155847.73985441058,0.09222834251778522,-0.04661878501567482,0.23107547005124526,1.9,0.0,-0.092159559834938,-0.0446817732199466,-0.0233849698786112
Scotland,2022-03-01,171510.0,145439.30828351836,132509.16173056004,156262.06282626968,0.09310708621928043,-0.04574004131417961,0.23195421375274047,1.9,0.0,-0.3235533822330888,-0.0512368992377109,-0.0076299780897244
Scotland,2022-04-01,175109.0,144902.6975,129488.6003933001,156481.69231818742,0.11246961602650174,-0.0263775115069583,0.2513167435599618,1.55,0.0,0.2276536312849162,-0.0591897907599655,-0.0036964089509936
Scotland,2022-05-01,177326.0,145765.4950331126,129098.84757472898,157050.76321276193,0.12142076078204056,-0.01742636675141948,0.26026788831550063,1.55,0.0,-0.0080645161290322,-0.0760517068273092,0.0059366665449633
Scotland,2022-06-01,181120.0,147661.87192118226,128175.28090832528,157218.01827426002,0.14152630152282164,0.0026791739893615996,0.2803734290562817,1.8,0.0,-0.2208370436331255,-0.0763351418920715,0.012925878804733
Scotland,2022-07-01,182979.0,148325.01795918366,127539.83629008071,157337.66309702807,0.1509771759350187,0.012130048401558652,0.28982430346847876,2.05,0.0,-0.1104014598540146,-0.0797846558648385,0.004480922434503
Scotland,2022-08-01,183378.0,147923.92688870837,127256.1598002071,157756.62911788007,0.1504960727748763,0.01164894524141627,0.2893432003083364,2.05,0.0,-0.0310310310310309,-0.0850430292598966,-0.0027077991164077
Scotland,2022-09-01,181639.0,145692.67124394185,127198.55796179561,158581.88797251054,0.13575009755651557,-0.003097029976944471,0.27459722508997564,2.3,0.0,0.064516129032258,-0.0829581526756906,-0.0151987224883036
Scotland,2022-10-01,182341.0,143474.33676703644,125536.47068506003,159543.8328343865,0.13355986192275182,-0.005287265610708219,0.2724069894562119,2.55,0.0,-0.107824427480916,-0.0857030707644792,-0.0153432302740341
Scotland,2022-11-01,180523.0,141483.29834254144,126141.90127283816,160948.42790804227,0.11477420336054323,-0.024072924172916815,0.2536213308940033,2.55,0.0,-0.0494845360824742,-0.0935151063843331,-0.0139745041439471
Scotland,2022-12-01,175560.0,137052.7358490566,126273.48668274377,161752.14004073522,0.0819157009810425,-0.056931426552417536,0.22076282851450255,3.05,0.0,-0.1097560975609756,-0.0899390775414205,-0.0318158922368194
Scotland,2023-01-01,175092.0,137552.49683544305,127900.9636920819,162806.46335024323,0.07274939612094578,-0.06609773141251427,0.21159652365440582,3.55,0.0,-0.1891156462585034,-0.0394342794065794,0.0036398544431168
Scotland,2023-02-01,171282.0,132981.25566849098,127464.78978228231,164176.70305290946,0.04236801557678582,-0.09647911195667422,0.18121514311024586,3.55,0.0,-0.1666666666666666,-0.0350344111288335,-0.033797455942123
Scotland,2023-03-01,173352.0,133544.2482544608,126969.32576158458,164817.18117490687,0.050487342673323,-0.08835978486013704,0.18933447020678304,4.3,0.0,-0.0036144578313253,-0.0388816110158729,0.0042246870565083
Scotland,2023-04-01,175512.0,133652.9263803681,126469.00353332591,166078.1274999567,0.05524909140995504,-0.083598036123505,0.19409621894341508,4.8,0.0,-0.1877133105802048,-0.0356318702780481,0.0008134676726943
Scotland,2023-05-01,179854.0,136020.58035034273,127209.3270601954,168203.26931524326,0.06697222623013488,-0.07187490130332516,0.20581935376359492,4.8,0.0,-0.1010452961672473,-0.0231170575108089,0.0175598621975385
Scotland,2023-06-01,177705.0,134190.9239543726,128215.74770052852,169792.25400422458,0.04554921758781205,-0.09329790994564799,0.1843963451212721,5.3,0.0,0.0891428571428571,-0.0233452200665565,-0.0135426088847339
Scotland,2023-07-01,181013.0,137315.4385026738,129688.54041772765,170959.01249426536,0.05714501713537601,-0.08170211039808403,0.19599214466883605,5.55,0.0,-0.1435897435897436,-0.0167580324250997,0.0230171585182166
Scotland,2023-08-01,182593.0,138092.04036557503,130680.14190789917,172792.57434549005,0.05516774935830426,-0.08367937817515578,0.1940148768917643,5.55,0.0,-0.1208677685950413,-0.0065744764882647,0.0056396719832605
Scotland,2023-09-01,180364.0,135682.91818181818,130690.72983773041,173727.8583945661,0.037486988549249034,-0.101360138984211,0.17633411608270907,5.8,0.0,-0.1544477028347995,-0.0047499717731217,-0.0175997423714129
Scotland,2023-10-01,180051.0,135447.45681818182,131993.42088158708,175459.53228972302,0.025831713018922287,-0.11301541451453775,0.16467884055238233,6.3,0.0,-0.1529411764705882,-0.0043984015320008,-0.0017368870812131
Scotland,2023-11-01,179184.0,135102.28701594533,133293.67896510652,176785.27210175758,0.013477366698516846,-0.1253697608349432,0.1523244942319769,6.3,0.0,-0.1203904555314533,0.014902437210513,-0.0025516194147616
Scotland,2023-12-01,176538.0,132603.8078668684,133793.85711420444,178122.3354531503,-0.008934441400917592,-0.14778156893437763,0.12991268613254245,6.55,0.0,-0.0772104607721045,0.0212444554077968,-0.0186663788580823
Scotland,2024-01-01,179248.0,135356.09429657794,136222.53496244783,180395.40128461117,-0.00638079371678657,-0.1452279212502466,0.13246633381667347,6.55,0.0,0.0436241610738254,0.0316577955208587,0.0205432469655288
Scotland,2024-02-01,175883.0,132011.95691609976,136334.04478454345,181641.43126883282,-0.03221558464787755,-0.1710627121813376,0.10663154288558249,6.55,0.0,0.0272727272727273,0.0306265571285115,-0.0250165400679431
Scotland,2024-03-01,177778.0,132731.9954887218,135988.53052809683,182139.7236680451,-0.02423852410723626,-0.1630856516406963,0.11460860342622378,6.55,0.0,-0.0447400241837968,0.0365510796306385,0.0054395225385128
Scotland,2024-04-01,180647.0,134368.89213483146,136136.08737122643,183022.8364960597,-0.013066083894079483,-0.15191321142753952,0.12578104363938056,6.55,0.0,0.1064425770308123,0.0391572798267387,0.0122569202482996
Scotland,2024-05-01,180418.0,133797.66542195668,136548.514090085,184127.35182942983,-0.02035126678407906,-0.1591983943175391,0.11849586074938098,6.55,0.0,0.1950904392764858,0.047312612656857,-0.0042602446930324
Scotland,2024-06-01,181219.0,134191.25055928412,136542.32044379628,184394.00978361611,-0.017368581066419253,-0.1562157085998793,0.12147854646704079,6.55,0.0,-0.0797481636935991,0.0513907627582592,0.002937326111942
Scotland,2024-07-01,185882.0,137952.78475336323,137979.22332101452,185917.62417272653,-0.00019163103198494014,-0.13903875856544498,0.1386554965014751,6.55,0.0,0.0730538922155688,0.0514218136442616,0.0276454617583059
Scotland,2024-08-01,186285.0,137737.15934475054,138307.31004508876,187056.11016168603,-0.0041308671197466396,-0.14297799465320668,0.1347162604137134,6.55,0.0,0.1868390129259693,0.048971143352779,-0.0015642605557193
Scotland,2024-09-01,184496.0,136516.04172876303,138939.51111098484,187771.22246821917,-0.017596537010211577,-0.15644366454367162,0.12125059052324846,6.55,0.0,0.0,0.0482592936212278,-0.0089050970477355
Scotland,2024-10-01,185664.0,136566.18666666668,138556.44051377484,188369.78317582683,-0.014468374239829274,-0.15331550177328931,0.12437875329363077,6.55,0.0,0.1982323232323233,0.0546331624486353,0.0003672515693313
Scotland,2024-11-01,184775.0,135811.67653589934,139338.875741532,189573.83799275907,-0.025639726358871684,-0.16448685389233172,0.11320740117458836,6.3,0.0,0.2009864364981504,0.0483834844489396,-0.0055401863557129
Scotland,2024-12-01,181800.0,133132.30088495577,140713.9743937271,192153.2218307089,-0.05538590239575214,-0.19423302992921218,0.0834612251377079,6.3,0.0,0.049932523616734,0.0452265528205775,-0.0199258174677137
Scotland,2025-01-01,185315.0,135906.79098966025,141752.94062401526,193286.48701401477,-0.04211639713652637,-0.18096352466998641,0.09673073039693367,6.3,0.0,0.130225080385852,0.0468255047257071,0.0206259131109138
Scotland,2025-02-01,182843.0,133502.2786764706,141455.58786134535,193735.74973960695,-0.05786725468031406,-0.1967143822137741,0.08097987285314598,6.3,0.0,0.1079646017699114,0.0428206392984742,-0.017850743966882
Scotland,2025-03-01,184120.0,133942.24175824175,,,,,,6.05,0.0,-0.010126582278481,0.0445361270645312,0.0032901289429112
Scotland,2025-04-01,187324.0,134596.76700434153,,,,,,6.05,0.0,-0.0151898734177214,0.0462163894547158,0.0048747222627678
Scotland,2025-05-01,187196.0,134310.42485549132,,,,,,6.05,0.0,-0.0118918918918918,0.0372316306832161,-0.0021296734765279
Scotland,2025-06-01,190639.0,136288.35637149028,,,,,,5.8,0.0,0.1151653363740021,0.0388360601177881,0.0146191844172847
Scotland,2025-07-01,191838.0,137046.85899280576,,,,,,5.8,0.0,0.046875,0.0366426234718686,0.0055499952121547
Scotland,2025-08-01,192196.0,137006.91170136395,,,,,,5.8,0.0,0.0198019801980198,0.0335793948225289,-0.0002915288603659
Scotland,2025-09-01,193036.0,137605.7056712132,,,,,,5.55,0.0,0.0890173410404624,0.0352075382640582,0.0043610153429174
Scotland,2025-10-01,192825.0,136963.6802575107,145870.24179793944,205364.14706296005,-0.06300168865150724,-0.20184881618496728,0.0758454388819528,5.55,0.0,0.0906217070600632,0.0344367210352687,-0.0046766072019046
Scotland,2025-11-01,192776.0,137223.34623655915,145870.242111302,204923.45190862668,-0.061107610981308014,-0.19995473851476805,0.07773951655215203,5.55,0.0,0.0906217070600632,0.0368815018596262,-0.0002541487198619
Scotland,2025-12-01,188287.0,133453.9550321199,145870.2414852485,205804.84221634755,-0.08896095735929954,-0.22780808489275958,0.0498861701741605,5.55,0.0,0.0906217070600632,0.0398810666662805,-0.023815647308165
Scotland,2026-01-01,187716.0,133621.49677419354,146135.6187068083,205296.2619295041,-0.08952393364689115,-0.2283710611803512,0.04932319388656889,5.55,0.0,0.0906217070600632,-0.0321199143468952,-0.0268528594524293
South East,2005-01-01,197095.0,254175.75974025973,281074.48289562296,217953.02299056365,-0.10059370269530099,-0.23944083022876103,0.03825342483815905,,,,,
South East,2005-02-01,197964.0,254635.0414507772,280346.14592989616,217952.89492233619,-0.09619376512110556,-0.2350408926545656,0.042653362412354484,,,,,0.0018053148014232
South East,2005-03-01,197976.0,253664.7329032258,279351.47088046826,218023.55481607543,-0.09645729534063285,-0.2353044228740929,0.04238983219282719,,,,,-0.0038178640838193
South East,2005-04-01,199492.0,254621.53727506427,278544.78680930694,218235.49258574098,-0.08980058569212979,-0.22864771322558983,0.049046541841330255,5.95,0.0,,,0.0037648292236696
South East,2005-05-01,200349.0,254733.10755441745,278601.55015757144,219121.66230922786,-0.08956626541785617,-0.2284133929513162,0.04928086211560387,5.95,0.0,,,0.0004380848678628
South East,2005-06-01,200722.0,255207.35723431504,278688.7164455632,219190.21907752752,-0.0880190669439731,-0.22686619447743314,0.05082806058948694,5.95,0.0,,,0.0018600203332486
South East,2005-07-01,201847.0,256309.55370843987,279133.08826025075,219820.8207648702,-0.08530277877129677,-0.2241499063047568,0.05354434876216327,5.95,0.0,,,0.0043095278235423
South East,2005-08-01,202466.0,256439.71683673465,278691.64939684444,220034.49458925083,-0.08321235643400193,-0.22205948396746197,0.05563477109945811,5.95,0.0,,,0.0005077067431109
South East,2005-09-01,202698.0,256080.29770992367,279173.29295889725,220977.04759888543,-0.08634165249456771,-0.22518878002802775,0.05250547503889233,5.95,0.0,,,-0.0014025566827804
South East,2005-10-01,200825.0,253391.6454891995,279076.405704671,221181.4010972569,-0.09654930221442548,-0.23539642974788552,0.04229782531903456,5.95,0.0,,,-0.0105547605393745
South East,2005-11-01,202090.0,254987.7636594663,279740.8742624792,221708.02421406965,-0.09264816725637992,-0.23149529478983996,0.04619896027708012,5.95,0.0,,,0.006279260670281
South East,2005-12-01,202298.0,254603.18631178705,279973.6294513441,222456.3883555997,-0.09498921718640752,-0.23383634471986756,0.043857910347052526,5.7,0.0,,,-0.0015093573412627
South East,2006-01-01,202770.0,256497.59235668788,282337.7970077274,223197.55352574622,-0.09598493776055683,-0.23483206529401687,0.04286218977290321,5.7,0.0,,,0.0074130770264737
South East,2006-02-01,203401.0,256316.2347715736,281438.0556770566,223336.54367927555,-0.09350039827369017,-0.2323475258071502,0.045346729259769875,5.7,0.0,,0.0007590314008338,-0.0007073038326232
South East,2006-03-01,204255.0,257066.17870722432,281626.89084198215,223770.00692278342,-0.0912495563275808,-0.23009668386104085,0.047597571205879236,5.7,0.0,,-0.000461486898389,0.0029215822334336
South East,2006-04-01,206834.0,258672.7481108312,280471.6969740051,224264.37804366573,-0.0809090758418538,-0.21975620337531385,0.057938051691606235,5.7,0.0,0.1462179198559208,0.0021509649375048,0.0062301855325372
South East,2006-05-01,210031.0,261027.26282853563,279336.33095225354,224763.06992029265,-0.06779168593967633,-0.20663881347313637,0.07105544159378371,5.7,0.0,0.2431066681313851,-0.0003049441469604,0.0090611151728818
South East,2006-06-01,211136.0,261745.37827715356,278677.2852589559,224794.0639400037,-0.06268223610393697,-0.201529363637397,0.07616489142952307,5.7,0.0,0.3021215043394407,-0.0027301159462638,0.0027473354335629
South East,2006-07-01,213316.0,264778.485,279610.27600237256,225265.0763362518,-0.05450319143446691,-0.19335031896792695,0.08434393609899313,5.7,0.0,0.1665584114317528,-0.0052201780787323,0.0115213781789638
South East,2006-08-01,214624.0,265076.6567164179,278408.8332087871,225418.63232614787,-0.04907160165323354,-0.18791872918669358,0.0897755258802265,5.7,0.0,0.2348654708520179,-0.0027013853798213,0.0011254840216388
South East,2006-09-01,216474.0,267029.41863354034,278284.0680486656,225597.85979776015,-0.04128358501472462,-0.18013071254818466,0.09756354251873542,5.7,0.0,0.1780707455203787,-0.0051251239172168,0.0073397796952008
South East,2006-10-01,216253.0,266425.8424317618,278302.7232541605,225893.24767658947,-0.04361351371587219,-0.18246064124933223,0.09523361381758785,5.7,0.0,0.2417287630402385,-0.003826199944134,-0.0022628943920572
South East,2006-11-01,218140.0,268085.4207920792,278012.31713616924,226217.47456800076,-0.03635975492968413,-0.17520688246314417,0.10248737260377591,5.7,0.0,0.2313411219465095,-0.0037963233471715,0.0062097239379976
South East,2006-12-01,221044.0,269983.63099631,275847.38020236144,225844.83394211464,-0.021486411270444705,-0.16033353880390475,0.11736071626301534,5.95,0.0,0.1617021276595744,-0.0062621740319558,0.0070556671962815
South East,2007-01-01,222209.0,273763.6935483871,280168.33334681334,227407.52938321405,-0.023125311076745092,-0.16197243861020513,0.11572181645671495,5.95,0.0,0.1619433198380566,-0.0067293029197574,0.0139039707532564
South East,2007-02-01,221538.0,271589.1777777778,278692.9122062072,227332.58699599985,-0.025819953828214892,-0.16466708136167493,0.11302717370524515,5.95,0.0,0.1029126213592233,-0.003182208798246,-0.0079747532625713
South East,2007-03-01,223253.0,272346.7186732186,277486.2255994134,227466.04998783738,-0.018695338916018045,-0.15754246644947809,0.120151788617442,6.2,0.0,0.0524578463734499,-0.0043140833681094,0.0027854068472574
South East,2007-04-01,227249.0,276541.9816176471,277370.04785503965,227929.46530686037,-0.002989885794862701,-0.14183701332832274,0.13585724173859734,6.2,0.0,0.0387901404301287,-0.0079495371913549,0.0152866861300307
South East,2007-05-01,231796.0,281385.608801956,276862.9798140028,228070.41036037693,0.016203275851122356,-0.12264385168233768,0.1550504033845824,6.45,0.0,0.0388829975256275,-0.0041096838256535,0.0173633602548655
South East,2007-06-01,233432.0,282680.4585365853,275742.04774584493,227702.39592305422,0.024851318845376724,-0.11399580868808332,0.16369844637883676,6.45,0.0,-0.0048878027105088,-0.0002886072490267,0.0045911359823449
South East,2007-07-01,237575.0,289462.5460122699,278283.78851170634,228400.08825482446,0.03938449891093576,-0.09946262862252428,0.1782316264443958,6.45,0.0,0.0233853006681514,-0.0002306246596248,0.0237087759755496
South East,2007-08-01,237788.0,288659.51589242055,277529.1759309003,228619.20031367216,0.039321781702680525,-0.09952534583077952,0.17816890923614057,6.45,0.0,0.034876683310637,0.0046471208892047,-0.0027780660494514
South East,2007-09-01,240100.0,291110.2564102564,278252.3114447671,229495.10883511006,0.04517378621903312,-0.09367334131442692,0.18402091375249316,6.7,0.0,-0.1390180471274332,0.0059674089759478,0.0084542355670738
South East,2007-10-01,240647.0,290355.3718104496,277425.12763114285,229930.3927899603,0.04555450635933589,-0.09329262117412415,0.18440163389279593,6.7,0.0,-0.09521523443751,0.0059887970656056,-0.0025964906170674
South East,2007-11-01,240470.0,289438.43636363634,277950.3045442408,230925.47960624238,0.04050028227204727,-0.09834684526141277,0.1793474098055073,6.95,0.0,-0.1157374735356386,0.0023430243634714,-0.0031629734513725
South East,2007-12-01,238888.0,285802.1493975904,276622.8319349604,231215.45871703638,0.032644825322380555,-0.10620230221107949,0.1714919528558406,6.95,0.0,-0.3186813186813186,0.0023942758302408,-0.012642833248007
South East,2008-01-01,237074.0,285697.1868932039,277544.60256626434,230308.91491903507,0.02895081258281529,-0.10989631495064475,0.16779794011627533,6.95,0.0,-0.3111293297806927,0.0105254796101901,-0.0003673232807166
South East,2008-02-01,233574.0,279444.55662650603,275975.6786253285,230674.53500405102,0.012491165732727794,-0.12635596180073225,0.15133829326618783,6.95,0.0,-0.2562137531068765,0.0091196087689502,-0.0221285561778668
South East,2008-03-01,234248.0,278906.79136690643,275812.07081628154,231648.80872183165,0.011157913923666385,-0.12768921360979366,0.15000504145712643,6.95,0.0,-0.4227345935407307,0.0067966033016653,-0.0019262617626445
South East,2008-04-01,232605.0,274972.33928571426,274086.23947117553,231855.4291599068,0.003227708729493628,-0.1356194188039664,0.14207483626295367,8.5,15.0,-0.3086594819436566,0.006915831960611,-0.0142071366896008
South East,2008-05-01,233826.0,274455.3404255319,272952.2739920693,232545.4418905243,0.005491594092884355,-0.13335553344057569,0.1443387216263444,8.5,15.0,-0.3665362368152433,0.0021798993006347,-0.0018819547389536
South East,2008-06-01,230941.0,269160.1091549296,271763.18013680604,233174.4506309756,-0.009624621929363641,-0.14847174946282368,0.1292225056040964,8.25,14.25,-0.4853762000446529,-0.0024888570095543,-0.0194821495938519
South East,2008-07-01,229526.0,267825.285546416,272517.0518679896,233546.83901274836,-0.017366339491923455,-0.1562134670253835,0.12148078804153659,8.25,14.25,-0.5150007772423442,-0.0070918561886144,-0.0049715555432818
South East,2008-08-01,222187.0,257446.5472578763,271490.134056307,234307.19525302632,-0.05311368497211966,-0.1919608125055797,0.08573344256134038,8.0,13.5,-0.577381387528328,-0.0119865339202803,-0.0395227332251444
South East,2008-09-01,216790.0,250026.0975609756,271398.4471878976,235321.31221427978,-0.08202272323757853,-0.22086985077103857,0.05682440429588151,8.0,13.5,-0.5324485125858124,-0.015292383932419,-0.0292468124329356
