region,date,nominal_house_price,real_house_price,hpi_index,price_to_income_ratio_derived,price_to_income_ratio_official,mortgage_rate,base_rate,net_additions_monthly,gross_yield_pct,rental_index,real_monthly_rent,population,cpi,log_real_price,log_income,log_population,log_rent,log_supply,log_price_to_income,price_growth,price_growth_3m,price_growth_12m,mortgage_rate_lag1,base_rate_lag1,earnings_lag1,yield_lag1,mortgage_rate_lag3,supply_lag3,supply_lag6,supply_lag12,earnings_lag12,price_growth_lag1,earnings_lag1_diff,log_price_to_income_diff,base_rate_lag3,time_trend,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,regime_gfc,regime_stamp_duty,pti_lag12,pti_lag12_diff,affordability_gap,payment_burden,payment_burden_gap,price_to_rent,log_ptr,ptr_gap,lender_spread,lender_spread_lag3,high_rate_period,rate_x_high,rate_x_low,supply_smooth_12m,supply_gap,supply_gap_lag12,financial_stress,financial_stress_lag3,rent_extrapolated,approvals,approvals_lag1,approvals_growth,housing_starts,starts_lag6,starts_lag12,unemployment_rate,unemployment_diff,unemployment_lag1,transactions,transaction_growth,transactions_lag1,nominal_annual_earnings_asof,earnings_obs_date,real_annual_earnings,earnings_staleness_months,earnings_anchor_flag,earnings_interpolated_flag,log_income_asof,earnings_growth_12m,earnings_growth_12m_lag1,official_pti_anchor_flag,population_anchor_flag,supply_anchor_flag,earnings_growth_12m_lag1_is_interpolated,net_additions_monthly_is_interpolated
Scotland,2020-07-01,148755.0,135392.95600366636,,6.029548863037574,,1.9,0.1,17329.449315068494,6.471813199693916,89.324272,739.7895508707608,5408910.95890411,109.1,11.815936614500435,10.01926442197681,15.503558329062333,6.606365755036319,9.760162605809416,1.7966721925236269,-0.0094152926956283,0.0042584292601996,-0.0010263609739342,1.9,0.1,23118.338397790056,6.603506346527876,1.9,15946.0,17522.33879781421,20709.66120218579,22374.419162847385,0.0147487554638345,73.65179206368339,-0.0048218073564378905,0.1,187.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.812579362583889,0.0107366561205346,-0.0177838033206763,0.2357226163209815,-0.0729985718329259,15.25129183070866,2.7246642096761176,0.0069585200168842,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,17758.687818449485,-1975.3071825136576,1404.9047046036394,3.4199999999999995,3.4199999999999995,False,66611,40328.0,-0.0096638468057269,40510.0,34790.0,43600.0,5.010350660396526,0.411321841025078,4.599028819371448,5300.0,-0.4130675526024363,4090.0,24671.0,2019-12-01,22454.90650779102,7,False,True,10.01926442197681,0.024549301415028424,0.029266379230014516,False,False,False,True,True
Scotland,2020-08-01,148875.0,136126.0359116022,,6.03441287341413,,1.9,0.1,17800.734246575343,6.471813199693916,89.315087,743.1224309392265,5409280.094050297,108.6,11.821336470208893,10.023857907316,15.503626572476506,6.610860810334581,9.78699498523703,1.7974785628928929,0.0053998557084558,0.003577772825554,0.0001222450221594,1.9,0.1,23103.77861339424,6.471813199693916,1.9,16402.08219178082,16985.344262295082,20172.666666666668,22337.81433301319,-0.0094152926956283,-14.559784395816678,0.0008063703692660074,0.1,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8058332985871448,-0.0067460639967442,-0.0206182955943563,0.2349524038436806,-0.0737687843102268,15.265097450536468,2.725569010086311,0.0076358863979777,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,17561.026783441874,-1504.0222510068088,867.9101690845164,3.4199999999999995,3.4199999999999995,False,85225,66611.0,0.2907598406712406,39156.666666666664,29090.0,39080.0,4.514095217611437,-0.4962554427850891,5.010350660396526,6860.0,-0.3326848249027238,5300.0,24671.0,2019-12-01,22558.290055248617,8,False,True,10.023857907316,0.034035917595306664,0.024549301415028424,False,False,False,True,True
Scotland,2020-09-01,154532.0,140651.03208065996,,6.263710429248916,,1.9,0.1,18272.01917808219,6.471813199693916,89.353555,740.0352978918424,5409649.229196483,109.1,11.854037151826809,10.01926442197681,15.503694811233837,6.606697884914455,9.813126162043748,1.834772729849997,0.0327006816179142,0.0095617482102472,0.0025576564589823,1.9,0.1,23305.0211786372,6.471813199693916,1.9,16873.36712328767,16482.994535519127,19635.67213114754,22383.763315447257,0.0053998557084558,201.24256524295924,0.03729416695710408,0.1,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.8072541512970697,0.0014208527099248,0.0124148635491156,0.2428914226385225,-0.0658297655153849,15.838324703490066,2.762432617124352,0.0436062794625997,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,17447.389037353092,-1032.73731949996,330.9156335653897,3.4199999999999995,3.4199999999999995,False,92591,85225.0,0.3978109903381643,37803.333333333336,23390.0,34560.0,4.766916171406179,0.2528209537947425,4.514095217611437,10650.0,0.1912751677852349,6860.0,24671.0,2019-12-01,22454.90650779102,9,False,True,10.01926442197681,0.030246517178226018,0.034035917595306664,False,False,False,True,True
Scotland,2020-10-01,156874.0,142782.6599450046,,6.3586396984313565,,1.9,0.1,18728.101369863012,6.228482494898901,89.366603,740.144518790101,5410006.45675731,109.1,11.869078892557978,10.01926442197681,15.50376084430759,6.606845462792799,9.837780421899744,1.8498144705811679,0.0150417407311707,0.0177140926858469,0.0041548268760069,1.9,0.1,23292.65218403931,6.471813199693916,1.9,17329.449315068494,15946.0,19116.0,22489.60929685425,0.0327006816179142,-12.36899459788765,0.015041740731170927,0.1,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7984122975487122,-0.0088418537483574,0.0230430462912465,0.2456088837514374,-0.06311230440247,16.075988801305144,2.777326779977179,0.057266532526718,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,17415.064151508344,-576.6551277191393,-188.7564975821515,3.4199999999999995,3.4199999999999995,False,100786,92591.0,0.519692400482509,36450.0,17690.0,30040.0,4.296665379546018,-0.4702507918601615,4.766916171406179,12960.0,0.3670886075949366,10650.0,24671.0,2019-12-01,22454.90650779102,10,False,True,10.01926442197681,0.028347445257160153,0.030246517178226018,False,False,False,True,True
Scotland,2020-11-01,157849.0,143933.93663911844,,6.39815978274087,,1.9,0.1,19199.386301369865,6.228482494898901,89.590791,743.3639944903581,5410375.5919034965,108.9,11.877109699949996,10.02109928487692,15.503829073903306,6.611185823128678,9.86263359403471,1.856010415073076,0.0080308073920178,0.0185910765803676,0.0057525807267356,1.9,0.1,23384.042621448218,6.228482494898901,1.9,17800.734246575343,16402.08219178082,18579.005464480873,22514.690625591826,0.0150417407311707,91.39043740890702,0.00619594449190819,0.1,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7861554394010557,-0.0122568581476565,0.0247288698758183,0.246141341669441,-0.0625798464844664,16.135425994300174,2.7810172270333178,0.0597565290447126,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,17466.76255458243,-105.37019621228684,-725.7510331012782,3.4199999999999995,3.4199999999999995,False,107754,100786.0,0.6177578933145165,39633.333333333336,25296.666666666668,31623.333333333332,4.5837963396447625,0.2871309600987448,4.296665379546018,12500.0,0.2254901960784314,12960.0,24671.0,2019-12-01,22496.14600550964,11,False,True,10.02109928487692,0.03213861362850712,0.028347445257160153,False,False,False,True,True
Scotland,2020-12-01,156254.0,142088.11538461538,,6.033904850169911,,1.9,0.1,19655.468493150685,6.228482494898901,89.691287,742.1492857142856,5410732.819464322,109.2,11.864202675011295,10.066808303346402,15.503895098112173,6.609550416615666,9.886110873397415,1.7973943716648935,-0.0129070249387002,0.0033885077281627,0.0059101367840071,1.9,0.1,23521.598744524228,6.228482494898901,1.9,18272.01917808219,16873.36712328767,18059.333333333332,22579.081105990783,0.0080308073920178,137.5561230760104,-0.058616043408182605,0.1,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7685018917678883,-0.0176535476331674,0.0101846475903568,0.2427094322539264,-0.066011755899981,15.9545747870055,2.769745608607629,0.04726816192185,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,17599.773817900543,350.7119955685339,-1245.4231642488194,3.4199999999999995,3.4199999999999995,False,102996,107754.0,0.527699906554532,42816.666666666664,32903.333333333336,33206.666666666664,4.609513503328716,0.0257171636839537,4.5837963396447625,11150.0,0.3597560975609757,12500.0,25896.0,2020-12-01,23548.28571428571,0,True,False,10.066808303346402,0.042924891573101975,0.03213861362850712,True,False,False,False,True
Scotland,2021-01-01,157866.0,143817.3743119266,,6.096153846153847,,1.9,0.1,20126.753424657534,6.208148115361025,89.818855,744.5677981651374,5411101.954610509,109.0,11.876299539723917,10.068641484428063,15.503963318548733,6.612803913344067,9.909805225182511,1.8076580552958534,0.0120968647126211,0.0024068823886462,0.0049155836405521,1.9,0.1,23548.28571428571,6.228482494898901,1.9,18728.101369863012,17329.449315068494,17522.33879781421,22736.90714675313,-0.0129070249387002,26.686969761482032,0.010263683630959974,0.1,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7855677873604885,0.0170658955926001,0.0191665381405543,0.2450670702851716,-0.0636541178687358,16.096292670989847,2.7785889765918492,0.0547272942190986,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,17816.808370137485,821.9969270753827,-1782.4176997679424,3.4199999999999995,3.4199999999999995,False,96957,102996.0,0.3968736493300677,46000.0,40510.0,34790.0,4.444724210981656,-0.1647892923470602,4.609513503328716,7820.0,0.1092198581560284,11150.0,25896.0,2020-12-01,23591.493577981648,1,False,True,10.068641484428063,0.04194956080738099,0.042924891573101975,False,False,False,True,True
Scotland,2021-02-01,155612.0,141634.02016498626,,6.009113376583255,,1.9,0.1,20598.038356164383,6.208148115361025,89.867864,744.2949129239231,5411471.0897566965,109.1,11.861001686787494,10.067724473818183,15.50403153433158,6.612437344630595,9.93295112481453,1.7932772129693122,-0.0152978529364222,-0.0053693377208337,0.0061123257669873,1.9,0.1,23605.57553349252,6.208148115361025,1.9,19199.386301369865,17800.734246575343,16985.344262295082,22748.033209552275,0.0120968647126211,57.289819206809625,-0.014380842326541243,0.1,194.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7554198092691404,-0.030147978091348,0.0034566476047768,0.2414239973494326,-0.0672971908044748,15.857739733007234,2.763657692368899,0.0383880330073149,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,18117.86621129326,1293.2818585822315,-2319.412235287069,3.4199999999999995,3.4199999999999995,False,84533,96957.0,0.1802658401049957,46353.333333333336,39156.666666666664,29090.0,4.786123778992355,0.3413995680106989,4.444724210981656,7270.0,0.2280405405405405,7820.0,25896.0,2020-12-01,23569.869844179655,2,False,True,10.067724473818183,0.04484292853995253,0.04194956080738099,False,False,False,True,True
Scotland,2021-03-01,160963.0,146102.61334552104,,6.215747605807848,,1.9,0.1,21023.71506849315,6.208148115361025,90.054676,743.7969378427788,5411804.5021468,109.4,11.892064484954044,10.064978476669326,15.50409314458762,6.6117680645730825,9.953406368514282,1.827086008284717,0.0310627981665483,0.0092872699809157,0.0081216654174559,1.9,0.1,23598.00794043419,6.208148115361025,1.9,19655.468493150685,18272.01917808219,16482.994535519127,22836.784039791084,-0.0152978529364222,-7.567593058331113,0.033808795315404705,0.1,195.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.758476649950455,0.0030568406813145,0.0356095848362401,0.249591393079001,-0.0591297950749064,16.369007667744626,2.79538977059296,0.0683732555038005,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,18496.259589041096,1718.9585709109997,-2821.761962063025,3.4199999999999995,3.4199999999999995,False,81105,84533.0,0.4422512670045344,46706.666666666664,37803.333333333336,23390.0,4.740755396772909,-0.0453683822194461,4.786123778992355,12270.0,0.9414556962025316,7270.0,25896.0,2020-12-01,23505.23583180987,3,False,True,10.064978476669326,0.041977728553096894,0.04484292853995253,False,False,False,True,True
Scotland,2021-04-01,154719.0,139542.20435967302,,5.974629286376274,,1.9,0.1,21495.0,6.159575858813275,90.398313,741.8909536784741,5412173.637292987,110.1,11.846122374700206,10.058600322928573,15.504161351515162,6.609202269669831,9.975575628930384,1.7875220517716326,-0.0459421102538364,-0.0100590550079034,0.0035800873316973,1.9,0.1,23545.96944729659,6.208148115361025,1.9,20126.753424657534,18728.101369863012,15946.0,22952.79078341014,0.0310627981665483,-52.03849313759929,-0.03956395651308431,0.1,196.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7619665158611948,0.0034898659107398,-0.0050046197748616,0.2397664916937903,-0.0689546964601171,15.674159352281842,2.7520134552423743,0.0239671433941741,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,18958.676255707764,2190.2435024178485,-3358.7564975821515,3.4199999999999995,3.4199999999999995,False,85492,81105.0,4.35764868082973,47060.0,36450.0,17690.0,4.6350721636314445,-0.1056832331414643,4.740755396772909,7160.0,1.613138686131387,12270.0,25896.0,2020-12-01,23355.792915531336,4,False,True,10.058600322928573,0.03439961997986152,0.041977728553096894,False,False,True,True,False
Scotland,2021-05-01,161935.0,145127.66696750902,,6.253282360210071,,1.9,0.1,21678.534246575346,6.159575858813275,90.661712,739.345857400722,5412530.864853813,110.8,11.885369095868436,10.052262592344023,15.50422735379003,6.605765818775088,9.984077844715223,1.8331065035244125,0.0392467211682294,0.0081224696936471,0.0062304953446837,1.9,0.1,23410.20881639357,6.159575858813275,1.9,20598.038356164383,19199.386301369865,16402.08219178082,23044.686605726372,-0.0459421102538364,-135.76063090301977,0.04558445175277992,0.1,197.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7654126459008863,0.0034461300396915,0.038988329559997,0.2508045137101573,-0.0579166744437501,16.35766553127184,2.7946966273053477,0.0651120698581735,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,19398.380593607308,2373.777748993194,-2902.674305801331,3.4199999999999995,3.4199999999999995,False,86222,85492.0,8.19995731967563,47396.666666666664,39633.333333333336,25296.666666666668,4.520369857941725,-0.1147023056897191,4.6350721636314445,8680.0,1.5680473372781063,7160.0,25896.0,2020-12-01,23208.238267148015,5,False,True,10.052262592344023,0.02786460433016913,0.03439961997986152,False,False,False,True,True
Scotland,2021-06-01,165261.0,147443.102425876,,6.381719184430028,,1.9,0.1,21868.186301369864,6.159575858813275,90.786905,737.0415363881401,5412900.0,111.3,11.901197634077535,10.047760108375709,15.5042955515645,6.602644249336847,9.992788179338849,1.853437525701827,0.0158285382090994,0.0030443830411641,0.0063204772401224,1.9,0.1,23275.71669551457,6.159575858813275,1.9,21023.71506849315,19655.468493150685,16873.36712328767,23118.338397790056,0.0392467211682294,-134.49212087900014,0.02033102217741445,0.1,198.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7769704556001198,0.0115578096992334,0.0575858528527599,0.2558035654260197,-0.0529176227278877,16.670600767452274,2.813646734952688,0.0824573838819358,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,19814.615525114157,2563.4298037877124,-2431.389374294482,3.4199999999999995,3.4199999999999995,False,79289,86222.0,0.9661029557627454,47733.333333333336,42816.666666666664,32903.333333333336,4.527785094837365,0.0074152368956399,4.520369857941725,11230.0,1.7457212713936432,8680.0,25896.0,2020-12-01,23103.97843665768,6,False,True,10.047760108375709,0.02419014828130095,0.02786460433016913,False,True,False,True,True
Scotland,2021-07-01,168799.0,150599.64690026952,,6.518342601173926,,1.9,0.1,22051.72054794521,5.8424564518309925,90.926613,738.1746091644204,5412993.424657534,111.3,11.922380249725457,10.047760108375709,15.504312811046718,6.604180394399398,10.001145907216127,1.8746201413497494,0.0211826156479215,0.0254192916750835,0.0088703029354183,1.9,0.1,23184.944681165303,6.159575858813275,1.9,21495.0,20126.753424657534,17329.449315068494,23103.77861339424,0.0158285382090994,-90.7720143492661,0.021182615647922454,0.1,199.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7681851550302894,-0.0087853005698304,0.0769239547710272,0.2611296357840817,-0.0475915523698257,17.001357699404547,2.833293205538059,0.100387046769673,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,20208.138127853883,2746.964050363058,-1975.3071825136576,3.4199999999999995,3.4199999999999995,False,72386,79289.0,0.0866973923225893,48070.0,46000.0,40510.0,4.541900181779106,0.0141150869417403,4.527785094837365,10960.0,1.0679245283018868,11230.0,25896.0,2020-12-01,23103.97843665768,7,False,True,10.047760108375709,0.028905572536739532,0.02419014828130095,False,False,False,True,True
Scotland,2021-08-01,170669.0,151181.37109723463,,6.59055452579549,,1.9,0.1,22241.372602739724,5.8424564518309925,91.041604,733.8367439785906,5416140.301778777,112.1,11.926235528108087,10.040598036579093,15.504893998293884,6.598286584227901,10.009709464209145,1.8856374915289957,0.0038552783826322,0.0136221440798844,0.0087415881582663,1.9,0.1,23198.290765424805,5.8424564518309925,1.9,21678.534246575346,20598.038356164383,17800.734246575343,23305.0211786372,0.0211826156479215,13.346084259501367,0.011017350179246321,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.764912352643091,-0.0032728023871984,0.0857068353775241,0.2638656357774522,-0.0448555523764552,17.167916017849027,2.843042294092188,0.1080757034081312,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,20578.19132420091,2936.6161051575727,-1504.0222510068088,3.4199999999999995,3.4199999999999995,False,70938,72386.0,-0.1676386036960985,44056.666666666664,46353.333333333336,39156.666666666664,4.627743624044387,0.0858434422652818,4.541900181779106,9990.0,0.4562682215743441,10960.0,25896.0,2020-12-01,22939.097234611956,8,False,True,10.040598036579093,0.016881030363147476,0.028905572536739532,False,False,False,True,True
Scotland,2021-09-01,170829.0,150919.21441281136,,6.596733086190917,,1.9,0.1,22431.024657534246,5.8424564518309925,91.069047,732.0989679715301,5419287.17890002,112.4,11.924499968742747,10.037925429197616,15.50547484795862,6.595915706969224,10.0182003089289,1.886574539545133,-0.0017355593653398,0.0077674448884046,0.0058719014096618,1.9,0.1,23046.429039629493,5.8424564518309925,1.9,21868.186301369864,21023.71506849315,18272.01917808219,23292.65218403931,0.0038552783826322,-151.86172579531194,0.0009370480161372541,0.1,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7981439189166455,0.0332315662735545,0.0843318286838259,0.2639561826013509,-0.0447650055525565,17.17882656755322,2.843677611985525,0.1065603140293443,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,20924.775114155254,3126.2681599520947,-1032.73731949996,3.4199999999999995,3.4199999999999995,False,70505,70938.0,-0.2385329027659275,40043.333333333336,46706.666666666664,37803.333333333336,4.18379377679269,-0.4439498472516971,4.627743624044387,9610.0,-0.0976525821596244,9990.0,25896.0,2020-12-01,22877.871886120993,9,False,True,10.037925429197616,0.018836211951415605,0.016881030363147476,False,False,False,True,True
Scotland,2021-10-01,170955.0,149435.136443662,,6.601598702502318,,1.9,0.1,22614.55890410959,5.861426279771012,91.227159,725.6242605633804,5422332.543856062,113.6,11.91461770772202,10.027305860370156,15.506036639483137,6.587032333417536,10.026349177149964,1.887311847351865,-0.0098822610207278,-0.0025875140011451,0.0037949012636702,1.9,0.1,22998.573207234433,5.8424564518309925,1.9,22051.72054794521,21495.0,18728.101369863012,23384.042621448218,-0.0017355593653398,-47.85583239506013,0.0007373078067320904,0.1,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.809269763092872,0.0111258441762265,0.0826366139695251,0.2639991717367353,-0.0447220164171721,17.161675420421144,2.8426787245164853,0.1032926058528134,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,21248.646575342467,3309.8024065274367,-576.6551277191393,3.4199999999999995,3.4199999999999995,False,68306,70505.0,-0.3222669815252118,36030.0,47060.0,36450.0,4.190279265144656,0.0064854883519656,4.18379377679269,10480.0,-0.191358024691358,9610.0,25896.0,2020-12-01,22636.204225352114,10,False,True,10.027305860370156,0.00807385759981627,0.018836211951415605,False,False,False,True,True
Scotland,2021-11-01,172873.0,149923.92052401745,,6.675664195242509,,1.9,0.1,22804.21095890411,5.861426279771012,91.718466,723.7972663755457,5425479.420977305,114.5,11.917883247904186,10.019414543662913,15.506616826016554,6.584511334354819,10.034700489069222,1.8984687042412733,0.0032655401821646,-0.002784093401301,0.0033977956628491,1.9,0.1,22768.70640555663,5.861426279771012,1.9,22241.372602739724,21678.534246575346,19199.386301369865,23521.598744524228,-0.0098822610207278,-229.86680167780287,0.011156856889408262,0.1,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.811435326415737,0.0021655633228649,0.091280324656211,0.2668027347565816,-0.0419184533973258,17.261270004832713,2.848465263761366,0.1068364915465656,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,21549.048630136986,3499.4544613219587,-105.37019621228684,3.4199999999999995,3.4199999999999995,False,69259,68306.0,-0.3572489188336396,38750.0,47396.666666666664,39633.333333333336,3.754469874898122,-0.4358093902465341,4.190279265144656,9700.0,-0.2239999999999999,10480.0,25896.0,2020-12-01,22458.27772925764,11,False,True,10.019414543662913,-0.0016833228341746054,0.00807385759981627,False,False,False,True,True
Scotland,2021-12-01,169213.0,145984.80364900085,,6.4887261293043945,,1.9,0.1,22987.745205479452,5.861426279771012,92.450323,725.7699826238054,5428524.7859333465,115.1,11.891257810677413,10.021191581306708,15.507177976533525,6.587233136282228,10.042716535760718,1.870066229370704,-0.0266254372267749,-0.0110807193551127,0.0022545946388429,1.9,0.1,22603.143937309324,5.861426279771012,1.9,22431.024657534246,21868.186301369864,19655.468493150685,23548.28571428571,0.0032655401821646,-165.56246824730624,-0.02840247487056935,0.1,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7973943716648937,-0.0140409547508433,0.0674079318517444,0.2610042872734958,-0.0477169008804116,16.76206042595344,2.8191180246071834,0.0754059798038491,1.7999999999999998,1.7999999999999998,0.0,0.0,1.9,21826.738356164384,3682.9887078973006,350.7119955685339,3.4199999999999995,3.4199999999999995,False,72472,69259.0,-0.2963610237290769,41470.0,47733.333333333336,42816.666666666664,4.207549094661865,0.4530792197637434,3.754469874898122,9020.0,-0.1910313901345292,9700.0,26078.0,2021-12-01,22498.22241529105,0,True,False,10.021191581306708,-0.04459192111626342,-0.0016833228341746054,True,False,False,False,True
Scotland,2022-01-01,173589.0,150020.78067885118,,6.656530408773679,,1.55,0.25,23177.397260273978,5.922372694785311,92.892316,730.5074934725848,5431671.66305459,114.9,11.918529101341916,10.022930712179834,15.507757501448031,6.593739489143048,10.050932826735858,1.8955983891620831,0.0272712906645065,0.0013037978732987,0.0035191301348334,1.9,0.1,22498.22241529105,5.861426279771012,1.9,22614.55890410959,22051.72054794521,20126.753424657534,23605.57553349252,-0.0266254372267749,-104.92152201827412,0.025532159791379128,0.1,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8070613251940124,0.0096669535291187,0.0854937287849919,0.2557372411514133,-0.0529839470024941,17.11376246643085,2.839882962410869,0.0937266115707577,1.3,1.7999999999999998,0.0,0.0,1.9,22080.958675799087,3872.6407626918262,821.9969270753827,2.015,3.4199999999999995,False,73801,72472.0,-0.2388275214785936,44190.0,48070.0,46000.0,4.087014175419704,-0.1205349192421616,4.207549094661865,7350.0,-0.0601023017902813,9020.0,26078.0,2021-12-01,22537.383812010445,1,False,True,10.022930712179834,-0.0446817732199466,-0.04459192111626342,False,False,False,True,True
Scotland,2022-02-01,170905.0,146553.25129533678,,6.5536084055525725,,1.55,0.25,23367.049315068492,5.922372694785311,93.236537,727.5139896373056,5434818.540175833,115.8,11.895144131463306,10.01512833189565,15.508336690707925,6.589633228602759,10.059082160043678,1.8800157995676563,-0.0233849698786112,-0.0075797054802932,0.0028452037229843,1.55,0.25,22655.191351622016,5.922372694785311,1.9,22804.21095890411,22241.372602739724,20598.038356164383,23598.00794043419,0.0272712906645065,156.96893633096624,-0.015582589594426821,0.1,206.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.792084108640095,-0.0149772165539174,0.0625405236988716,0.2504805757046083,-0.0582406124492991,16.786991199119914,2.8206042530725464,0.0720085851381879,1.3,1.7999999999999998,0.0,0.0,1.9,22311.709589041096,4062.292817486341,1293.2818585822315,2.015,3.4199999999999995,False,68340,73801.0,-0.1915583263340944,48550.0,44056.666666666664,46353.333333333336,3.801153494667735,-0.2858606807519681,4.087014175419704,6600.0,-0.092159559834938,7350.0,26078.0,2021-12-01,22362.22279792746,2,False,True,10.01512833189565,-0.05123689923771091,-0.0446817732199466,False,False,False,True,True
Scotland,2022-03-01,171510.0,145439.30828351836,,6.576808037426183,,1.8,0.5,23538.34794520548,5.922372694785311,93.738025,723.312732707088,5437660.880801472,117.1,11.887514153373582,10.003964626430873,15.508859541215216,6.583841677332379,10.066386197604054,1.8835495269427092,-0.0076299780897244,-0.001247885767943,-0.0003791942983717,1.55,0.25,22596.006671871673,5.922372694785311,1.9,22987.745205479452,22431.024657534246,21023.71506849315,23545.96944729659,-0.0233849698786112,-59.184679750342184,0.003533727375052864,0.1,207.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8253545488918477,0.0332704402517527,0.0593433603691271,0.2575963721172294,-0.051124816036678,16.75615789535388,2.8187658262532023,0.0678549088385791,1.3,1.7999999999999998,0.0,0.0,1.9,22521.262328767127,4233.59144762333,1718.9585709109997,2.3400000000000003,3.4199999999999995,False,68928,68340.0,-0.1501387090808211,52910.0,40043.333333333336,46706.666666666664,3.455110345291863,-0.346043149375872,3.801153494667735,8300.0,-0.3235533822330888,6600.0,26078.0,2021-12-01,22113.9658411614,3,False,True,10.003964626430873,-0.059189790759965555,-0.05123689923771091,False,False,False,True,True
Scotland,2022-04-01,175109.0,144902.6975,,6.714817087199939,,2.05,0.75,23728.0,5.812844036697248,94.309757,710.135675,5440807.7579227155,120.0,11.883817744422588,9.979501154252498,15.509438092721595,6.565456043328992,10.074411064377712,1.904316590170089,-0.0036964089509936,-0.0115704523064431,0.0031412808101984,1.8,0.5,22449.56204157552,5.922372694785311,1.55,23177.397260273978,22614.55890410959,21495.0,23410.20881639357,-0.0076299780897244,-146.44463029615508,0.020767063227379756,0.25,208.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78519489428948,-0.0401596546023677,0.0731358824773114,0.2693032960822037,-0.0394178920717037,17.0041095198698,2.8334550513055947,0.0804256719776863,1.2999999999999998,1.3,0.0,0.0,1.55,22707.34566210046,4423.2435024178485,2190.2435024178485,2.6649999999999996,2.015,False,66198,68928.0,-0.2256819351518271,57270.0,36030.0,47060.0,3.4839295042691516,0.0288191589772881,3.455110345291863,8790.0,0.2276536312849162,8300.0,26078.0,2021-12-01,21579.545000000002,4,False,True,9.979501154252498,-0.07605170682730922,-0.059189790759965555,False,False,True,True,False
